FEE_PROD_ID,CO_CL_CD,SVC_CD,SKB_CB_CRDT_GR,VAL_1,VAL_2,VAL_3,VAL_4,VAL_5,VAL_6,VAL_7,VAL_8,VAL_9,VAL_10,VAL_11,VAL_12,VAL_13,VAL_14,VAL_15,VAL_16,COL_CNT,COL_AMT
NT00000537,B,T,4,41,N,N,Y,J,0,YN,0,0,0,2978,2978,0,5,0,0,0,0
NI00000278,B,I,1,58,N,N,Y,F,0,NN,0,0,0,8769,8769,1,4,0,0,0,0
NI00000278,B,I,2,31,N,N,Y,F,0,YN,0,0,0,0,2872,4,0,0,0,0,0
NI00000278,B,I,3,51,N,Y,Y,J,17,YY,0,0,0,1143,6183,1,2,0,0,0,0
NI00000278,B,I,4,30,N,Y,Y,J,0,YN,0,0,0,2066,2066,0,3,0,0,0,0
NI00000541,B,I,4,25,N,Y,Y,F,0,NN,0,0,0,1353,1353,0,1,0,0,0,0
NT00000529,B,T,2,50,N,N,Y,F,0,NN,0,0,0,6333,6333,0,4,0,0,0,0
NT00000345,B,T,3,40,N,Y,Y,F,0,NN,0,0,0,836,5190,1,3,0,0,0,0
NI00000541,B,I,4,23,N,N,Y,F,0,YN,0,0,0,0,0,0,0,0,0,0,0
NT00000345,B,T,2,34,N,N,Y,J,0,YN,0,0,0,2402,2402,0,3,0,0,0,0
NI00000278,B,I,4,55,N,N,Y,J,0,YN,0,0,0,9159,9159,3,3,0,0,0,0
NI00000278,B,I,6,35,N,N,Y,J,0,YN,0,0,1,0,5679,1,0,0,1,0,0
NT00000537,B,T,1,34,N,N,Y,F,0,NN,0,0,0,2927,2927,3,7,0,0,0,0
NI00000278,B,I,1,34,N,N,Y,F,0,NN,0,0,0,2927,2927,3,7,0,0,0,0
NT00000390,B,T,2,47,N,Y,Y,J,0,YN,0,0,0,5437,9039,0,3,0,0,0,0
NT00000537,B,T,5,35,N,N,Y,K,0,YN,0,0,0,0,2243,1,0,0,0,0,0
NT00000537,B,T,3,38,N,Y,Y,F,0,NN,0,0,0,4307,4307,1,8,0,0,0,0
NI00000278,B,I,3,40,N,N,Y,J,0,YN,0,0,0,3964,3964,0,1,0,0,0,0
NT00000345,B,T,2,35,N,Y,Y,F,0,NN,0,0,0,1248,1248,1,2,0,0,0,0
NT00000321,B,T,1,35,N,Y,Y,J,0,YN,0,0,0,3661,3759,2,2,0,0,0,0
NT00000537,B,T,1,42,N,Y,Y,F,0,NN,0,0,0,2732,6190,1,4,0,0,0,0
NI00000278,B,I,5,35,N,N,Y,K,0,YN,0,0,0,0,2243,1,0,0,0,0,0
NT00000537,B,T,6,58,N,Y,Y,J,0,YN,0,0,0,9760,9760,0,5,0,0,0,0
NT00000537,B,T,1,36,N,Y,Y,J,0,YN,0,0,1,224,2752,2,1,0,1,0,0
NT00000327,B,T,2,24,N,Y,Y,2,0,YN,0,0,0,1119,1240,0,2,0,0,0,0
NT00000321,B,T,5,38,N,Y,Y,F,0,YN,0,0,0,1470,5589,0,4,0,0,0,0
NI00000278,B,I,4,62,N,N,Y,F,30,YY,0,0,0,3950,5439,0,2,0,0,0,0
NI00000541,B,I,1,33,N,Y,Y,J,0,YN,0,0,0,3720,3843,2,7,0,0,0,0
NT00000345,B,T,5,46,N,N,Y,F,0,NN,0,0,0,1596,1596,0,4,0,0,0,0
NI00000278,B,I,2,32,N,Y,Y,F,0,YN,0,0,0,2316,2316,1,2,0,0,0,0
NI00000278,B,I,2,35,N,Y,Y,F,0,NN,0,0,0,1248,1248,1,2,0,0,0,0
NT00000317,B,T,1,33,N,Y,Y,J,0,YN,0,0,0,3720,3843,2,7,0,0,0,0
NT00000345,B,T,2,41,N,N,Y,G,0,YN,0,0,0,3065,3065,2,8,0,0,0,0
NI00000278,B,I,2,33,N,N,Y,F,0,NN,0,0,0,4060,4060,1,1,0,0,0,0
NT00000537,B,T,4,30,N,Y,Y,J,0,YN,0,0,0,2066,2066,0,3,0,0,0,0
NI00000541,B,I,1,52,N,Y,Y,J,0,YN,0,0,0,5949,6631,1,3,0,0,0,0
NI00000541,B,I,1,61,N,Y,Y,F,0,NN,0,0,0,2936,3186,2,3,0,0,0,0
NT00000537,B,T,6,41,N,N,Y,F,0,YN,0,0,0,3296,3296,0,2,0,0,0,0
NT00000345,B,T,5,36,N,Y,Y,J,0,YN,0,0,0,3573,3573,2,2,0,0,0,0
NT00000345,B,T,4,25,N,Y,Y,F,0,NN,0,0,0,1353,1353,0,1,0,0,0,0
NI00000278,B,I,1,31,N,Y,Y,J,0,YN,0,0,0,353,353,0,2,0,0,0,0
NT00000537,B,T,4,55,N,N,Y,J,0,YN,0,0,0,9159,9159,3,3,0,0,0,0
NI00000278,B,I,4,61,N,Y,Y,J,0,YN,0,0,0,5627,5627,0,1,0,0,0,0
NI00000541,B,I,2,61,N,Y,Y,J,0,YN,0,0,0,7000,7000,5,4,0,0,0,0
NI00000278,B,I,5,58,N,N,Y,2,0,YN,0,0,0,230,1087,0,2,0,1,0,0
NT00000345,B,T,1,33,N,Y,Y,J,0,YN,0,0,0,3720,3843,2,7,0,0,0,0
NT00000537,B,T,6,57,N,Y,Y,2,0,NN,0,0,0,6786,6786,0,5,0,0,0,0
NI00000541,B,I,1,33,N,N,Y,F,0,NN,0,0,0,3278,3278,3,4,0,0,0,0
NT00000537,B,T,5,41,N,Y,Y,F,0,YN,0,0,0,6134,6134,2,3,0,0,0,0
NT00000345,B,T,2,37,N,Y,Y,F,0,NN,0,0,0,2816,2824,0,4,0,0,0,0
NP00000029,B,P,1,61,N,Y,Y,F,0,NN,0,0,0,2936,3186,2,3,0,0,0,0
NT00000321,B,T,1,35,N,Y,Y,J,0,YN,0,0,0,3661,3759,2,2,0,0,0,0
NI00000278,B,I,1,35,N,Y,Y,J,0,YN,0,0,0,3661,3759,2,2,0,0,0,0
NI00000278,B,I,4,44,N,Y,Y,J,0,YN,0,0,0,0,3675,3,0,0,0,0,0
NT00000345,B,T,1,42,N,N,Y,F,0,NN,0,0,0,4993,7714,3,7,0,0,0,0
NI00000278,B,I,1,41,N,N,Y,F,0,YN,0,0,0,7258,7588,0,3,0,0,0,0
NI00000278,B,I,1,40,N,Y,Y,2,0,YN,0,0,0,6001,7489,2,4,0,0,0,0
NI00000541,B,I,1,54,N,Y,Y,J,0,YN,0,0,0,10801,10801,6,2,0,0,0,0
NI00000541,B,I,2,52,N,Y,Y,J,0,YN,0,0,0,5922,5922,4,2,0,0,0,0
NT00000537,B,T,6,35,N,N,Y,J,0,YN,0,0,1,0,5679,1,0,0,1,0,0
NT00000345,B,T,1,50,N,Y,Y,F,0,NN,0,0,0,5854,5854,1,6,0,0,0,0
NT00000345,B,T,5,31,N,N,Y,F,0,YN,0,0,0,3584,3584,0,4,0,0,0,0
NT00000529,B,T,1,58,N,N,Y,F,0,NN,0,0,0,8769,8769,1,4,0,0,0,0
NI00000278,B,I,2,47,N,Y,Y,J,0,YN,0,0,0,5437,9039,0,3,0,0,0,0
NI00000278,B,I,4,44,N,Y,Y,J,0,YN,0,0,0,0,6481,1,0,0,0,0,0
NT00000321,B,T,4,44,N,Y,Y,J,0,YN,0,0,0,0,6481,1,0,0,0,0,0
NT00000537,B,T,3,51,N,Y,Y,J,17,YY,0,0,0,1143,6183,1,2,0,0,0,0
NT00000537,B,T,2,37,N,Y,Y,F,0,YN,0,0,0,1050,4291,1,5,0,0,0,0
NI00000541,B,I,3,40,N,Y,Y,F,0,NN,0,0,0,836,5190,1,3,0,0,0,0
NT00000345,B,T,1,54,N,N,Y,F,0,NN,0,0,0,3951,3951,0,7,0,0,0,0
NT00000345,B,T,1,52,N,Y,Y,J,0,YN,0,0,0,5949,6631,1,3,0,0,0,0
NT00000537,B,T,1,39,N,Y,Y,J,0,YN,0,0,0,2729,5410,4,4,0,0,0,0
NI00000278,B,I,5,41,N,Y,Y,F,0,YN,0,0,0,6134,6134,2,3,0,0,0,0
NI00000278,B,I,1,48,N,Y,Y,2,0,YN,0,0,0,5242,6009,1,2,0,0,0,0
NT00000537,B,T,1,62,N,Y,Y,F,0,YN,0,0,0,5963,5963,5,2,0,0,0,0
NI00000278,B,I,1,42,N,Y,Y,F,0,NN,0,0,0,2732,6190,1,4,0,0,0,0
NI00000278,B,I,2,69,N,N,Y,F,0,NN,0,0,0,5526,5526,0,1,0,0,0,0
NI00000278,B,I,4,52,N,Y,Y,F,0,NN,0,0,0,3627,4052,1,5,0,0,0,0
NT00000345,B,T,1,40,N,Y,Y,2,0,YN,0,0,0,6001,7489,2,4,0,0,0,0
NI00000278,B,I,1,36,N,Y,Y,J,0,YN,0,0,1,224,2752,2,1,0,1,0,0
NI00000541,B,I,5,36,N,Y,Y,J,0,YN,0,0,0,3573,3573,2,2,0,0,0,0
NI00000278,B,I,7,32,N,N,Y,F,0,YN,0,0,1,483,2883,1,2,0,1,0,0
NT00000537,B,T,7,32,N,N,Y,F,0,YN,0,0,1,483,2883,1,2,0,1,0,0
NT00000327,B,T,5,42,N,N,Y,F,0,YN,0,0,0,6349,6349,2,4,0,0,0,0
NI00000278,B,I,2,50,N,N,Y,F,0,NN,0,0,0,6333,6333,0,4,0,0,0,0
NT00000392,B,T,2,52,N,Y,Y,J,0,YN,0,0,0,5922,5922,4,2,0,0,0,0
NT00000345,B,T,2,61,N,Y,Y,J,0,YN,0,0,0,7000,7000,5,4,0,0,0,0
NI00000278,B,I,5,35,N,N,Y,J,0,YN,0,0,0,2320,2320,0,2,0,0,0,0
NI00000278,B,I,4,41,N,N,Y,J,0,YN,0,0,0,2978,2978,0,5,0,0,0,0
NI00000278,B,I,2,39,N,N,Y,F,0,NN,0,0,0,4514,5158,0,4,0,0,0,0
NI00000278,B,I,2,29,N,N,Y,J,0,YN,0,0,0,723,723,2,6,0,0,0,0
NI00000278,B,I,2,24,N,Y,Y,2,0,YN,0,0,0,1119,1240,0,2,0,0,0,0
NT00000327,B,T,1,48,N,Y,Y,2,0,YN,0,0,0,5242,6009,1,2,0,0,0,0
NT00000281,B,T,4,55,N,N,Y,J,0,YN,0,0,0,9159,9159,3,3,0,0,0,0
NI00000278,B,I,1,31,N,Y,Y,G,0,NN,0,0,0,2215,2215,1,1,0,0,0,0
NI00000278,B,I,1,42,N,N,Y,F,0,NN,0,0,0,4993,7714,3,7,0,0,0,0
NT00000537,B,T,2,31,N,N,Y,F,0,YN,0,0,0,0,2872,4,0,0,0,0,0
NI00000541,B,I,1,42,N,Y,Y,J,0,YN,0,0,0,3963,5566,1,4,0,0,0,0
NI00000541,B,I,5,46,N,N,Y,F,0,NN,0,0,0,1596,1596,0,4,0,0,0,0
NT00000321,B,T,1,31,N,Y,Y,J,0,YN,0,0,0,353,353,0,2,0,0,0,0
NT00000327,B,T,1,42,N,Y,Y,J,0,YN,0,0,0,3963,5566,1,4,0,0,0,0
NT00000345,B,T,1,61,N,Y,Y,F,0,NN,0,0,0,2936,3186,2,3,0,0,0,0
NT00000345,B,T,4,52,N,Y,Y,F,0,NN,0,0,0,3627,4052,1,5,0,0,0,0
NT00000533,B,T,1,37,N,Y,Y,F,0,NN,0,0,0,454,454,0,1,0,0,0,0
NT00000345,B,T,1,58,N,N,Y,F,0,NN,0,0,0,8769,8769,1,4,0,0,0,0
NI00000541,B,I,2,34,N,N,Y,J,0,YN,0,0,0,2402,2402,0,3,0,0,0,0
NI00000541,B,I,1,50,N,Y,Y,F,0,NN,0,0,0,5854,5854,1,6,0,0,0,0
NI00000278,B,I,2,63,N,N,Y,F,0,NN,0,0,0,12962,12962,0,4,0,0,0,0
NI00000541,B,I,2,41,N,N,Y,G,0,YN,0,0,0,3065,3065,2,8,0,0,0,0
NP00000029,B,P,1,43,N,Y,Y,F,0,YN,0,0,0,7140,7140,2,4,0,0,0,0
NI00000278,B,I,2,37,N,Y,Y,F,0,NN,0,0,0,2816,2824,0,4,0,0,0,0
NT00000299,B,T,1,61,N,Y,Y,F,0,NN,0,0,0,2936,3186,2,3,0,0,0,0
NT00000537,B,T,1,41,N,N,Y,F,0,YN,0,0,0,7258,7588,0,3,0,0,0,0
NT00000345,B,T,4,23,N,N,Y,F,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000541,B,I,1,41,N,Y,Y,J,0,YN,0,0,0,5888,5888,2,3,0,0,0,0
NI00000541,B,I,5,31,N,N,Y,F,0,YN,0,0,0,3584,3584,0,4,0,0,0,0
NT00000537,B,T,2,63,N,N,Y,F,0,NN,0,0,0,12962,12962,0,4,0,0,0,0
NT00000327,B,T,2,33,N,N,Y,F,0,NN,0,0,0,4060,4060,1,1,0,0,0,0
NT00000309,B,T,3,31,N,Y,Y,J,0,YN,0,0,0,918,918,0,2,0,0,0,0
NT00000345,B,T,1,27,N,N,N,1,0,YN,0,0,0,1941,1941,0,1,0,0,0,0
NT00000537,B,T,3,27,N,Y,Y,J,0,YN,0,0,0,1308,1308,0,2,0,0,0,0
NI00000278,B,I,1,37,N,Y,Y,F,0,NN,0,0,0,454,454,0,1,0,0,0,0
NT00000537,B,T,4,68,N,Y,Y,F,0,NN,0,0,0,0,0,0,0,0,0,0,0
NI00000278,B,I,1,54,N,N,Y,F,0,NN,0,0,0,3951,3951,0,7,0,0,0,0
NI00000541,B,I,5,35,N,N,Y,F,0,YN,0,0,0,3473,3473,0,3,0,0,0,0
NI00000278,B,I,6,57,N,Y,Y,2,0,NN,0,0,0,6786,6786,0,5,0,0,0,0
NI00000542,B,I,1,27,N,N,N,1,0,YN,0,0,0,1941,1941,0,1,0,0,0,0
NT00000539,B,T,2,50,N,N,Y,F,0,NN,0,0,0,6333,6333,0,4,0,0,0,0
NT00000299,B,T,1,32,N,Y,Y,J,0,YN,0,0,0,1015,1105,4,3,0,0,0,0
NI00000541,B,I,1,34,N,N,Y,J,0,YN,0,0,0,535,3025,0,3,0,0,0,0
NI00000541,B,I,1,31,N,N,Y,J,0,YN,0,0,0,3079,3079,1,1,0,0,0,0
NT00000345,B,T,5,35,N,N,Y,F,0,YN,0,0,0,3473,3473,0,3,0,0,0,0
NT00000537,B,T,2,29,N,N,Y,J,0,YN,0,0,0,723,723,2,6,0,0,0,0
NT00000327,B,T,4,61,N,Y,Y,J,0,YN,0,0,0,5627,5627,0,1,0,0,0,0
NT00000345,B,T,9,35,N,Y,Y,F,0,YN,0,1024,11,3519,3519,1,1,0,1,4,110079
NI00000541,B,I,6,24,N,N,Y,F,0,NN,0,0,0,0,0,0,0,0,0,5,117455
NT00000327,B,T,1,33,N,N,Y,F,0,NN,0,0,0,2872,2872,0,1,0,0,1,16429
NI00000278,B,I,9,35,N,Y,Y,F,0,YN,0,1024,11,3519,3519,1,1,0,1,4,87453
NT00000537,B,T,10,39,N,Y,Y,F,0,NN,0,17,2,605,1129,0,2,0,1,2,41488
NI00000541,B,I,7,48,N,N,Y,F,0,NN,0,0,0,1242,6115,0,3,0,0,5,145258
NT00000345,B,T,7,48,N,N,Y,F,0,NN,0,0,0,1242,6115,0,3,0,0,5,77839
NI00000278,B,I,3,36,N,Y,Y,J,0,YN,0,0,0,3066,3066,0,1,0,0,1,14157
NI00000278,B,I,10,39,N,Y,Y,F,0,NN,0,17,2,605,1129,0,2,0,1,2,53286
NI00000278,B,I,7,25,N,N,Y,F,0,NN,0,0,0,1137,1137,0,1,0,0,4,96980
NI00000278,B,I,2,38,N,N,Y,F,0,NN,0,0,0,3811,4243,0,4,0,0,1,12100
NI00000278,B,I,1,33,N,N,Y,F,0,NN,0,0,0,2872,2872,0,1,0,0,1,7291
NT00000345,B,T,6,24,N,N,Y,F,0,NN,0,0,0,0,0,0,0,0,0,5,80726
NI00000278,B,I,4,36,N,N,Y,F,0,NN,0,0,0,0,0,0,0,0,0,2,54827
NI00000278,B,I,8,35,N,N,Y,J,0,YN,0,687,2,0,1191,0,1,0,1,4,151844
NT00000537,B,T,3,31,N,N,Y,2,0,YN,0,0,0,0,0,0,0,0,0,5,95344
NT00000537,B,T,2,38,N,N,Y,F,0,NN,0,0,0,3811,4243,0,4,0,0,1,17600
NT00000537,B,T,8,55,N,N,Y,K,0,YN,0,835,1,0,4627,0,0,0,2,2,28440
NI00000278,B,I,8,55,N,N,Y,K,0,YN,0,835,1,0,4627,0,0,0,2,2,39990
NT00000537,B,T,4,56,N,Y,Y,F,0,NN,0,0,0,93,93,0,1,0,0,4,100812
NI00000541,B,I,5,24,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,1,16175
NT00000345,B,T,5,30,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,2,24352
NI00000278,B,I,2,58,N,N,Y,F,0,YN,0,0,0,0,5078,1,0,0,0,1,19684
NT00000537,B,T,4,27,N,N,N,1,0,YN,0,0,0,14,14,0,1,0,0,2,42020
NT00000537,B,T,3,36,N,Y,Y,J,0,YN,0,0,0,3066,3066,0,1,0,0,1,28953
NI00000541,B,I,3,36,N,Y,Y,F,0,YN,0,0,0,5182,5182,0,6,0,0,1,32172
NT00000537,B,T,3,44,N,Y,Y,F,0,YN,0,0,0,1522,6325,6,1,0,0,1,16434
NP00000029,B,P,3,36,N,Y,Y,F,0,YN,0,0,0,5182,5182,0,6,0,0,1,13967
NI00000278,B,I,3,44,N,Y,Y,F,0,YN,0,0,0,1522,6325,6,1,0,0,1,19684
NI00000541,B,I,4,45,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,3,97279
NI00000541,B,I,5,30,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,2,43209
NT00000537,B,T,8,35,N,N,Y,J,0,YN,0,687,2,0,1191,0,1,0,1,4,133980
NT00000327,B,T,4,36,N,N,Y,F,0,NN,0,0,0,0,0,0,0,0,0,2,39160
NT00000537,B,T,2,58,N,N,Y,F,0,YN,0,0,0,0,5078,1,0,0,0,1,16434
NT00000345,B,T,4,45,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,3,64154
NI00000541,B,I,1,48,N,Y,Y,F,0,YN,0,0,0,2243,4235,4,4,0,0,1,21872
NT00000345,B,T,3,36,N,Y,Y,F,0,YN,0,0,0,5182,5182,0,6,0,0,1,31061
NT00000537,B,T,7,25,N,N,Y,F,0,NN,0,0,0,1137,1137,0,1,0,0,4,213382
NI00000541,B,I,4,23,N,N,Y,J,0,YN,0,0,0,0,0,0,0,0,0,5,171743
NI00000278,B,I,4,56,N,Y,Y,F,0,NN,0,0,0,93,93,0,1,0,0,4,131474
NI00000278,B,I,3,31,N,N,Y,2,0,YN,0,0,0,0,0,0,0,0,0,5,94130
NI00000278,B,I,7,25,N,N,Y,F,0,NN,0,0,1,1844,1962,1,2,0,1,0,0
NT00000537,B,T,2,59,N,N,Y,J,0,YN,0,0,0,2831,5882,3,3,0,0,0,0
NT00000327,B,T,1,39,N,Y,Y,F,0,YN,0,0,0,5952,5952,3,3,0,0,0,0
NI00000278,B,I,1,29,N,Y,Y,J,0,YN,0,0,0,1390,1325,6,4,0,0,0,0
NI00000278,B,I,2,36,N,N,Y,2,0,YN,0,0,0,3294,3294,1,7,0,0,0,0
NT00000321,B,T,1,53,N,Y,Y,J,0,YN,0,0,0,1128,4766,6,6,0,0,0,0
NT00000345,B,T,1,49,N,Y,Y,J,0,YN,0,0,0,2849,2915,2,6,0,0,0,0
NI00000278,B,I,6,29,N,N,Y,J,0,YN,0,0,0,2065,2065,0,2,0,0,0,0
NT00000345,B,T,2,46,N,N,N,1,0,YN,0,0,0,7653,7653,4,6,0,0,0,0
NI00000278,B,I,1,39,N,Y,Y,J,0,YN,0,0,0,4643,7555,2,6,0,0,0,0
NI00000278,B,I,3,26,N,Y,Y,J,0,YN,0,0,0,449,452,2,1,0,0,0,0
NT00000327,B,T,5,31,N,Y,Y,J,0,YN,0,0,0,2152,2152,4,5,0,0,0,0
NT00000327,B,T,6,28,N,N,Y,F,0,NN,0,0,0,1564,1564,0,2,0,0,0,0
NT00000345,B,T,2,27,N,N,Y,F,0,YN,0,0,0,658,1208,1,3,0,0,0,0
NT00000537,B,T,2,45,N,Y,Y,F,0,YN,0,0,0,5854,5854,2,9,0,0,0,0
NT00000537,B,T,1,40,N,Y,Y,J,0,YN,0,0,0,1765,2753,2,3,0,0,0,0
NT00000345,B,T,3,24,N,Y,Y,J,0,YN,0,0,0,498,498,0,1,0,0,0,0
NT00000533,B,T,2,34,N,Y,N,1,0,YN,0,0,0,2277,2277,0,2,0,0,0,0
NI00000541,B,I,2,58,N,Y,Y,J,0,YN,0,0,0,8592,8592,4,6,0,0,0,0
NT00000345,B,T,1,27,N,Y,Y,J,0,YN,0,0,0,592,1298,0,4,0,0,0,0
NT00000537,B,T,6,52,N,N,Y,J,0,YN,0,0,0,3473,3473,0,3,0,0,0,0
NI00000543,B,I,1,31,N,N,Y,J,0,YN,0,0,0,840,1316,0,2,0,0,0,0
NI00000541,B,I,1,42,N,Y,Y,F,0,YN,0,0,0,6054,6402,0,2,0,0,0,0
NT00000333,B,T,3,55,N,N,Y,F,0,YN,0,0,0,8395,8395,1,4,0,0,0,0
NI00000278,B,I,1,45,N,N,Y,F,0,YN,0,0,0,6194,6323,0,6,0,0,0,0
NI00000278,B,I,4,47,N,N,Y,J,0,YN,0,0,0,3256,5818,1,2,0,0,0,0
NT00000345,B,T,1,41,N,N,Y,F,0,YN,0,0,0,2688,5737,1,2,0,0,0,0
NT00000333,B,T,3,55,N,N,Y,F,0,YN,0,0,0,8395,8395,1,4,0,0,0,0
NI00000541,B,I,2,27,N,N,Y,F,0,YN,0,0,0,658,1208,1,3,0,0,0,0
NT00000537,B,T,1,28,N,N,Y,K,0,YN,0,0,0,994,1758,1,1,0,0,0,0
NI00000278,B,I,10,45,N,N,Y,F,0,YN,0,16,5,1388,5161,0,3,0,1,0,0
NT00000345,B,T,3,31,N,N,Y,F,0,NN,0,0,0,2247,2247,1,3,0,0,0,0
NT00000537,B,T,7,25,N,N,Y,F,0,NN,0,0,1,1844,1962,1,2,0,1,0,0
NI00000278,B,I,6,52,N,N,Y,J,0,YN,0,0,0,3473,3473,0,3,0,0,0,0
NI00000541,B,I,3,31,N,Y,Y,J,0,YN,0,0,0,2916,2916,0,6,0,0,0,0
NI00000278,B,I,3,59,N,Y,Y,F,0,YN,0,0,0,7466,10291,0,3,0,0,0,0
NI00000541,B,I,1,42,N,Y,Y,F,0,YN,0,0,0,4507,6148,2,5,0,0,0,0
NI00000278,B,I,4,38,N,N,Y,G,0,NN,0,0,0,2753,3403,1,3,0,0,0,0
NT00000345,B,T,3,35,N,Y,Y,F,0,YN,0,0,0,5434,5434,0,5,0,0,0,0
NI00000278,B,I,1,30,N,Y,Y,F,0,YN,0,0,0,3295,2985,0,3,0,0,0,0
NT00000345,B,T,1,42,N,Y,Y,F,0,YN,0,0,0,4507,6148,2,5,0,0,0,0
NI00000541,B,I,1,41,N,N,Y,F,0,YN,0,0,0,2688,5737,1,2,0,0,0,0
NT00000317,B,T,4,35,N,Y,Y,F,0,NN,0,0,0,4013,4013,3,2,0,0,0,0
NT00000537,B,T,4,31,N,N,Y,F,0,NN,0,0,0,0,2823,3,0,0,0,0,0
NT00000327,B,T,4,55,N,N,Y,F,0,YN,0,0,0,35,35,0,1,0,0,0,0
NI00000541,B,I,2,46,N,N,N,1,0,YN,0,0,0,7653,7653,4,6,0,0,0,0
NI00000278,B,I,2,59,N,N,Y,F,0,YN,0,0,0,3870,5888,4,2,0,0,0,0
NI00000278,B,I,4,41,N,N,Y,F,0,NN,0,0,0,0,0,0,0,0,0,0,0
NI00000278,B,I,3,32,N,N,Y,J,0,YN,0,0,0,2165,2164,6,5,0,0,0,0
NT00000299,B,T,1,42,N,Y,Y,F,0,YN,0,0,0,6054,6402,0,2,0,0,0,0
NI00000541,B,I,4,19,N,Y,Y,J,0,YN,0,0,0,0,0,0,0,0,0,0,0
NI00000278,B,I,4,25,N,Y,Y,F,0,NN,0,0,0,0,0,0,0,0,0,0,0
NT00000327,B,T,3,34,N,N,Y,F,0,NN,0,0,0,0,3713,0,0,0,0,0,0
NI00000278,B,I,4,35,N,Y,Y,F,0,NN,0,0,0,4013,4013,3,2,0,0,0,0
NI00000278,B,I,1,65,N,Y,Y,F,1,YY,0,0,0,3763,3763,1,1,0,0,0,0
NT00000327,B,T,3,28,N,N,Y,F,0,YN,0,0,0,770,770,1,2,0,0,0,0
NI00000278,B,I,2,34,N,Y,N,1,0,YN,0,0,0,2277,2277,0,2,0,0,0,0
NT00000345,B,T,2,36,N,Y,Y,F,0,NN,0,0,0,3094,3094,1,4,0,0,0,0
NI00000278,B,I,1,31,N,N,Y,F,0,NN,0,0,0,329,329,0,1,0,0,0,0
NT00000281,B,T,1,27,N,Y,Y,F,0,YN,0,0,0,977,1397,0,4,0,0,0,0
NT00000303,B,T,5,40,N,N,Y,F,0,YN,0,0,0,2258,6083,1,5,0,0,0,0
NI00000542,B,I,1,51,N,N,Y,J,0,YN,0,0,0,7385,7385,1,2,0,0,0,0
NI00000278,B,I,2,39,N,Y,Y,J,0,YN,0,0,0,3079,6329,0,5,0,0,0,0
NI00000278,B,I,1,36,N,Y,Y,F,0,NN,0,0,0,2073,2114,3,2,0,0,0,0
NT00000327,B,T,6,37,N,N,Y,F,0,NN,0,0,0,3224,3224,0,3,0,0,0,0
NI00000541,B,I,1,6,Y,Y,Y,F,0,NN,0,0,0,0,0,0,0,0,0,0,0
NI00000541,B,I,1,27,N,Y,Y,J,0,YN,0,0,0,592,1298,0,4,0,0,0,0
NT00000533,B,T,2,56,N,Y,N,1,0,YN,0,0,0,2264,2550,1,2,0,0,0,0
NT00000309,B,T,1,36,N,Y,Y,J,0,YN,0,0,0,3349,5488,1,5,0,0,0,0
NT00000345,B,T,1,51,N,N,Y,J,0,YN,0,0,0,7385,7385,1,2,0,0,0,0
NT00000333,B,T,3,55,N,N,Y,F,0,YN,0,0,0,8395,8395,1,4,0,0,0,0
NT00000327,B,T,2,33,N,Y,Y,J,0,YN,0,0,0,1431,1431,0,2,0,0,0,0
NI00000278,B,I,1,70,N,N,Y,2,0,NN,0,0,0,4501,4501,1,5,0,0,0,0
NI00000278,B,I,4,26,N,N,Y,J,0,YN,0,0,0,1087,1933,0,2,0,0,0,0
NT00000392,B,T,2,35,N,Y,Y,F,0,YN,0,0,0,2850,3292,1,3,0,0,0,0
NP00000029,B,P,5,45,N,Y,Y,F,0,NN,0,0,0,6129,6129,0,4,0,0,0,0
NI00000541,B,I,2,29,N,Y,Y,F,0,YN,0,0,0,1520,1610,2,3,0,0,0,0
NI00000278,B,I,3,39,N,Y,Y,J,0,YN,0,0,0,5778,5778,1,4,0,0,0,0
NT00000345,B,T,1,44,N,Y,Y,J,0,YN,0,0,0,1597,5751,0,2,0,0,0,0
NI00000278,B,I,8,31,N,N,Y,F,0,YN,0,466,1,2815,2824,1,1,306,1,0,0
NI00000278,B,I,3,45,N,Y,Y,J,0,YN,0,0,0,3879,3879,0,3,0,0,0,0
NI00000278,B,I,2,33,N,Y,Y,J,0,YN,0,0,0,1431,1431,0,2,0,0,0,0
NP00000055,B,P,6,34,N,Y,Y,F,0,YN,0,0,2,59,4340,0,2,0,1,0,0
NI00000541,B,I,1,61,N,Y,Y,J,0,NN,0,0,0,9694,12918,3,3,0,0,0,0
NT00000537,B,T,1,57,N,Y,Y,F,0,YN,0,0,0,8381,7760,2,7,0,0,0,0
NT00000345,B,T,1,42,N,Y,Y,F,0,YN,0,0,0,6054,6402,0,2,0,0,0,0
NI00000541,B,I,1,32,N,N,Y,J,0,YN,0,0,0,1242,2648,3,2,0,0,0,0
NI00000278,B,I,1,44,N,Y,Y,2,0,YN,0,0,0,4746,5756,2,3,0,0,0,0
NT00000327,B,T,1,70,N,N,Y,2,0,NN,0,0,0,4501,4501,1,5,0,0,0,0
